age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
26,admin.,0,1,no,96,0,no,cellular,11.0,aug,349,1,70,3,failure,1
29,management,0,2,no,630,0,no,cellular,11.0,aug,94,3,-1,0,unknown,0
33,admin.,divorced,1,no,661,1,no,cellular,11.0,aug,108,1,99,7,failure,0
46,management,1,2,no,1600,1,yes,cellular,11.0,aug,1244,1,-1,0,unknown,1
40,admin.,0,1,no,100,1,no,cellular,11.0,aug,221,1,461,1,success,1
29,admin.,1,2,no,238,0,no,cellular,11.0,aug,97,1,78,3,success,0
45,admin.,1,1,no,1435,1,no,cellular,11.0,aug,201,1,103,1,failure,0
55,technician,0,1,no,1199,0,yes,telephone,11.0,aug,91,1,99,10,failure,0
39,admin.,1,1,no,260,1,no,cellular,11.0,aug,175,2,116,2,failure,1
55,retired,1,2,no,357,1,no,cellular,11.0,aug,526,1,103,1,failure,0
58,self-employed,1,0,no,1013,1,no,cellular,11.0,aug,206,1,461,1,failure,1
24,student,0,1,no,125,0,no,cellular,11.0,aug,477,1,-1,0,unknown,0
72,unknown,1,3,no,1165,0,no,cellular,11.0,aug,400,3,-1,0,unknown,0
81,retired,1,0,no,0,0,no,telephone,11.0,aug,198,1,-1,0,unknown,0
42,admin.,1,1,no,437,1,no,cellular,11.0,aug,120,3,190,1,failure,0
42,blue-collar,1,1,no,413,1,no,cellular,11.0,aug,589,2,-1,0,unknown,1
32,blue-collar,0,2,no,60,1,yes,cellular,11.0,aug,248,2,462,1,failure,0
23,student,0,1,no,480,0,no,cellular,11.0,aug,162,1,-1,0,unknown,0
57,management,1,1,no,2155,0,yes,cellular,11.0,aug,82,2,-1,0,unknown,0
36,management,1,2,no,539,0,no,cellular,11.0,aug,176,1,-1,0,unknown,0
33,management,0,2,no,312,0,no,cellular,11.0,aug,271,1,369,3,failure,0
40,blue-collar,divorced,1,no,0,0,no,cellular,12.0,aug,266,2,-1,0,unknown,0
64,management,1,1,no,1646,0,no,cellular,12.0,aug,68,3,-1,0,unknown,0
71,retired,divorced,2,no,261,0,no,cellular,12.0,aug,1117,2,-1,0,unknown,0
66,entrepreneur,1,0,no,0,0,no,telephone,12.0,aug,701,1,-1,0,unknown,0
60,blue-collar,1,0,no,631,0,no,cellular,12.0,aug,429,2,-1,0,unknown,1
32,management,0,2,no,3283,0,no,cellular,12.0,aug,623,2,191,2,success,1
32,services,0,1,no,1153,0,no,cellular,12.0,aug,340,2,-1,0,unknown,0
37,management,1,2,no,393,1,no,cellular,12.0,aug,62,2,104,2,success,0
44,self-employed,divorced,2,no,1070,1,no,cellular,12.0,aug,137,2,104,3,success,1
26,management,0,2,no,141,0,no,cellular,12.0,aug,74,2,-1,0,unknown,0
25,technician,0,1,no,886,0,no,cellular,12.0,aug,121,1,-1,0,unknown,0
31,services,0,1,no,181,0,no,cellular,12.0,aug,182,1,104,1,success,1
32,technician,1,1,no,484,1,no,cellular,12.0,aug,668,2,463,1,success,1
21,student,0,1,no,123,0,no,telephone,12.0,aug,449,1,-1,0,unknown,1
35,self-employed,0,2,no,353,0,no,cellular,12.0,aug,582,1,-1,0,unknown,1
24,student,0,0,no,474,0,no,cellular,12.0,aug,249,1,104,1,success,0
28,technician,0,2,no,0,1,no,cellular,12.0,aug,150,1,79,3,success,0
50,technician,divorced,3,no,2794,0,no,cellular,12.0,aug,1336,2,-1,0,unknown,1
59,housemaid,1,0,no,182,0,no,cellular,12.0,aug,90,1,104,2,failure,0
38,admin.,0,1,no,245,1,yes,cellular,12.0,aug,251,2,117,4,failure,0
75,retired,1,0,no,2970,0,no,cellular,12.0,aug,641,1,-1,0,unknown,1
36,admin.,1,2,no,29,0,no,cellular,12.0,aug,576,1,-1,0,unknown,1
57,admin.,0,1,no,2223,0,no,cellular,12.0,aug,1064,1,-1,0,unknown,1
40,admin.,1,1,no,3138,0,no,cellular,12.0,aug,238,1,-1,0,unknown,0
59,technician,1,1,no,116,0,no,cellular,12.0,aug,398,4,422,3,failure,1
30,management,0,2,no,280,0,no,cellular,12.0,aug,100,1,-1,0,unknown,0
28,unemployed,0,1,no,16,0,no,cellular,12.0,aug,119,4,-1,0,unknown,0
53,services,1,1,no,341,0,no,cellular,12.0,aug,90,2,104,2,success,0
37,admin.,1,1,no,3420,0,no,telephone,12.0,aug,92,1,-1,0,unknown,0
36,management,1,2,no,2987,1,no,cellular,12.0,aug,307,1,-1,0,unknown,1
47,technician,1,2,no,2408,0,no,cellular,12.0,aug,236,1,104,1,success,0
61,management,0,2,no,2,0,no,cellular,12.0,aug,131,1,114,3,failure,1
18,student,0,0,no,608,0,no,cellular,12.0,aug,267,1,-1,0,unknown,1
32,management,1,2,no,1331,0,no,cellular,12.0,aug,93,1,104,4,success,0
51,retired,divorced,1,no,1679,0,no,cellular,12.0,aug,417,1,365,9,other,1
37,technician,0,1,no,300,0,no,cellular,12.0,aug,82,1,-1,0,unknown,0
34,technician,1,1,no,256,1,no,cellular,12.0,aug,201,2,267,1,failure,0
34,management,0,2,no,48,1,no,cellular,12.0,aug,810,3,93,6,failure,1
43,management,0,2,no,1806,1,no,cellular,12.0,aug,161,2,-1,0,unknown,0
35,management,1,2,no,2088,1,no,cellular,12.0,aug,94,1,51,3,failure,0
82,retired,1,1,no,0,0,no,telephone,12.0,aug,150,2,-1,0,unknown,0
32,services,1,1,no,386,0,no,cellular,12.0,aug,305,3,104,1,failure,0
43,management,1,2,no,422,0,no,cellular,12.0,aug,110,1,-1,0,unknown,0
58,blue-collar,divorced,0,no,1299,0,no,cellular,12.0,aug,58,1,-1,0,unknown,0
64,blue-collar,1,0,no,1904,0,no,telephone,12.0,aug,67,2,-1,0,unknown,0
55,management,1,0,no,113,0,no,cellular,12.0,aug,306,1,457,3,failure,1
58,services,divorced,1,no,462,0,no,cellular,12.0,aug,332,1,-1,0,unknown,1
26,services,0,1,no,50,1,no,cellular,12.0,aug,153,1,-1,0,unknown,0
33,student,1,2,no,476,1,no,cellular,12.0,aug,113,1,-1,0,unknown,0
69,retired,1,0,no,324,0,no,cellular,12.0,aug,875,1,189,4,success,0
33,blue-collar,0,1,no,498,0,no,cellular,12.0,aug,338,2,104,1,success,1
23,technician,0,2,no,1502,0,no,cellular,12.0,aug,96,1,-1,0,unknown,0
80,retired,1,1,no,1610,0,no,cellular,12.0,aug,71,1,-1,0,unknown,0
34,unemployed,0,2,no,415,0,no,cellular,12.0,aug,123,1,-1,0,unknown,0
76,retired,divorced,0,no,86,0,no,cellular,12.0,aug,192,1,-1,0,unknown,0
69,retired,1,0,no,279,0,no,telephone,12.0,aug,26,1,-1,0,unknown,0
32,management,0,2,no,354,0,no,cellular,12.0,aug,363,1,104,3,success,0
43,technician,1,2,no,2643,0,no,cellular,12.0,aug,188,3,100,5,success,1
46,technician,1,1,no,0,0,no,cellular,12.0,aug,107,1,104,3,success,0
30,blue-collar,0,0,no,334,0,no,cellular,12.0,aug,188,1,-1,0,unknown,0
64,retired,1,1,no,1370,0,no,cellular,12.0,aug,174,1,-1,0,unknown,0
44,self-employed,1,3,no,163,1,no,cellular,12.0,aug,44,1,100,3,success,0
49,technician,1,1,no,905,0,no,cellular,12.0,aug,90,1,68,1,success,0
53,services,1,3,no,442,1,no,cellular,12.0,aug,166,1,36,2,other,0
34,services,1,1,no,1337,0,no,cellular,12.0,aug,255,2,104,1,success,1
25,management,0,2,no,2305,0,no,cellular,12.0,aug,222,2,104,2,failure,0
19,student,0,0,no,56,0,no,cellular,12.0,aug,246,1,-1,0,unknown,0
44,technician,1,2,no,1818,1,yes,cellular,12.0,aug,120,1,104,1,failure,0
46,unemployed,1,1,no,1040,0,no,telephone,12.0,aug,542,1,78,5,failure,0
26,management,0,2,no,1643,0,no,cellular,12.0,aug,243,1,-1,0,unknown,0
50,admin.,1,1,no,238,1,no,cellular,12.0,aug,216,5,-1,0,unknown,0
74,retired,1,1,no,291,0,no,cellular,12.0,aug,543,1,-1,0,unknown,0
26,student,0,1,no,374,0,no,telephone,12.0,aug,478,2,-1,0,unknown,0
31,management,1,2,no,1812,0,no,cellular,12.0,aug,112,1,104,1,success,0
36,technician,1,1,no,2474,1,no,cellular,12.0,aug,107,1,-1,0,unknown,0
40,housemaid,1,1,no,2064,0,no,cellular,12.0,aug,107,1,-1,0,unknown,0
30,unemployed,0,2,no,1159,0,no,cellular,12.0,aug,95,1,68,1,success,0
32,self-employed,divorced,2,no,3271,0,no,cellular,12.0,aug,162,1,100,3,success,0
35,services,1,3,no,618,0,no,cellular,12.0,aug,293,1,104,1,success,1
32,technician,0,2,no,1246,1,no,cellular,12.0,aug,68,1,104,3,success,0
43,technician,0,1,no,451,0,no,cellular,12.0,aug,289,2,-1,0,unknown,1
61,management,1,1,no,1471,0,no,cellular,12.0,aug,331,2,-1,0,unknown,0
74,retired,1,0,no,0,0,no,telephone,13.0,aug,562,2,-1,0,unknown,1
45,unemployed,divorced,0,yes,11,0,no,cellular,13.0,aug,489,5,-1,0,unknown,1
38,blue-collar,0,1,no,0,0,no,cellular,13.0,aug,255,2,105,1,failure,0
47,services,1,1,no,4,0,no,cellular,13.0,aug,73,2,105,6,success,0
32,technician,0,2,no,696,0,yes,cellular,13.0,aug,101,4,105,4,failure,0
38,blue-collar,1,1,no,1165,1,no,cellular,13.0,aug,784,3,94,10,failure,1
52,technician,1,2,no,1785,0,no,cellular,13.0,aug,349,1,-1,0,unknown,0
77,retired,1,2,no,699,0,no,cellular,13.0,aug,425,2,-1,0,unknown,1
58,blue-collar,1,0,no,0,0,no,telephone,13.0,aug,181,1,-1,0,unknown,0
67,retired,1,1,no,1146,0,no,cellular,13.0,aug,187,2,-1,0,unknown,0
71,retired,1,1,no,3,0,no,cellular,13.0,aug,1175,3,189,1,other,0
32,management,0,2,no,2465,0,no,cellular,13.0,aug,414,1,-1,0,unknown,1
32,management,1,2,no,1388,1,no,cellular,13.0,aug,102,1,105,1,success,0
32,admin.,0,1,no,5,1,yes,cellular,13.0,aug,200,1,127,1,failure,0
29,admin.,0,2,no,41,1,no,cellular,13.0,aug,148,2,-1,0,unknown,1
40,technician,1,2,no,99,0,no,cellular,13.0,aug,220,2,364,2,failure,0
26,management,0,2,no,-8,0,no,cellular,13.0,aug,402,2,-1,0,unknown,0
31,admin.,1,1,no,35,0,no,cellular,13.0,aug,315,2,105,1,success,1
30,management,1,2,no,802,1,no,cellular,13.0,aug,105,1,-1,0,unknown,0
69,housemaid,0,3,no,2493,0,no,cellular,13.0,aug,368,1,-1,0,unknown,0
29,student,0,1,no,314,0,no,cellular,13.0,aug,485,3,105,1,success,0
36,technician,1,2,no,341,0,no,cellular,13.0,aug,282,1,-1,0,unknown,1
50,services,1,1,no,3169,0,no,cellular,13.0,aug,399,1,430,1,failure,1
51,retired,1,1,no,2281,0,no,cellular,13.0,aug,164,1,-1,0,unknown,0
44,technician,divorced,1,no,14,0,no,cellular,13.0,aug,234,1,-1,0,unknown,1
71,retired,1,1,no,1651,0,no,cellular,13.0,aug,791,2,-1,0,unknown,0
67,technician,1,1,no,0,0,no,cellular,13.0,aug,1152,2,188,1,success,0
26,student,0,1,no,611,0,no,cellular,13.0,aug,138,2,69,3,failure,0
36,technician,1,2,no,1109,0,no,cellular,13.0,aug,328,2,-1,0,unknown,0
37,technician,1,1,no,24,1,no,cellular,13.0,aug,136,1,105,2,failure,0
77,retired,1,1,no,610,0,no,cellular,13.0,aug,766,3,-1,0,unknown,0
60,retired,1,1,no,523,0,no,cellular,13.0,aug,192,3,-1,0,unknown,1
33,admin.,1,1,no,1604,0,no,cellular,13.0,aug,78,2,-1,0,unknown,0
33,management,1,2,no,641,1,no,cellular,13.0,aug,347,2,-1,0,unknown,0
23,student,0,1,no,431,0,no,cellular,13.0,aug,496,2,-1,0,unknown,1
34,management,1,2,no,39,0,no,cellular,13.0,aug,160,1,-1,0,unknown,0
56,management,1,2,no,616,0,no,cellular,13.0,aug,293,2,105,2,success,1
39,management,1,2,no,1301,0,no,cellular,13.0,aug,233,1,-1,0,unknown,0
33,management,0,1,no,2859,1,no,cellular,13.0,aug,105,1,-1,0,unknown,0
76,retired,1,0,no,3324,0,no,cellular,13.0,aug,227,2,192,1,failure,1
72,retired,1,0,no,2079,0,no,cellular,13.0,aug,100,1,191,3,other,0
28,services,0,1,no,231,1,yes,cellular,13.0,aug,129,1,-1,0,unknown,0
24,student,0,1,no,0,0,no,cellular,13.0,aug,74,2,-1,0,unknown,0
24,student,0,1,no,382,0,no,cellular,13.0,aug,103,1,105,2,success,0
66,housemaid,divorced,0,no,204,0,no,telephone,13.0,aug,213,1,-1,0,unknown,0
42,management,0,2,no,3371,1,yes,cellular,13.0,aug,284,1,92,2,failure,0
33,admin.,1,1,no,920,0,no,cellular,13.0,aug,111,1,105,1,success,0
29,management,1,2,no,30,0,no,cellular,13.0,aug,83,1,105,1,failure,0
21,management,0,1,no,691,0,no,cellular,13.0,aug,219,1,101,2,other,0
33,services,1,1,no,227,1,yes,cellular,13.0,aug,477,2,-1,0,unknown,1
28,technician,0,1,no,113,0,no,cellular,13.0,aug,204,3,105,1,failure,1
34,technician,1,2,no,3160,1,no,cellular,13.0,aug,726,1,-1,0,unknown,0
35,technician,1,1,no,1368,0,no,cellular,13.0,aug,159,2,78,3,success,0
48,self-employed,1,1,no,1559,0,no,cellular,13.0,aug,344,1,190,2,failure,0
34,admin.,1,2,no,882,0,no,cellular,13.0,aug,135,1,113,5,success,0
54,technician,1,1,no,473,0,yes,cellular,13.0,aug,112,1,-1,0,unknown,0
74,retired,divorced,0,no,166,0,no,cellular,13.0,aug,99,1,-1,0,unknown,0
36,admin.,0,2,no,994,0,no,cellular,13.0,aug,185,2,105,3,success,0
48,self-employed,1,2,no,3118,0,no,cellular,13.0,aug,371,2,-1,0,unknown,0
26,technician,0,2,no,-67,1,no,cellular,13.0,aug,143,1,90,1,success,0
45,technician,1,1,no,0,0,no,telephone,13.0,aug,99,1,-1,0,unknown,0
57,housemaid,divorced,0,no,1198,0,no,cellular,13.0,aug,146,1,-1,0,unknown,0
34,management,0,2,no,2279,0,no,cellular,13.0,aug,284,1,-1,0,unknown,0
30,admin.,0,2,no,305,0,no,cellular,13.0,aug,75,1,105,3,success,0
50,housemaid,divorced,1,no,0,0,no,telephone,13.0,aug,43,1,105,2,failure,0
30,management,0,2,no,499,1,no,cellular,13.0,aug,92,2,90,1,failure,0
45,management,0,2,no,2067,1,no,cellular,13.0,aug,393,2,462,1,success,1
36,technician,0,1,no,376,0,no,cellular,13.0,aug,479,1,-1,0,unknown,1
57,retired,0,2,no,842,0,no,cellular,13.0,aug,284,3,-1,0,unknown,1
35,management,1,2,no,1471,1,yes,cellular,13.0,aug,236,3,-1,0,unknown,0
30,student,0,2,no,3115,0,no,telephone,13.0,aug,217,2,-1,0,unknown,0
34,management,0,2,no,1228,0,no,cellular,13.0,aug,99,2,105,10,success,0
30,management,1,2,no,877,0,no,cellular,13.0,aug,202,1,83,5,failure,0
33,management,1,2,no,3363,1,yes,cellular,13.0,aug,158,1,-1,0,unknown,0
49,technician,1,2,no,1235,0,no,cellular,13.0,aug,354,3,-1,0,unknown,1
29,housemaid,0,2,no,453,0,no,cellular,13.0,aug,126,2,-1,0,unknown,0
49,management,1,2,no,1,0,no,telephone,13.0,aug,640,2,101,4,success,1
33,admin.,1,1,no,1737,0,no,cellular,14.0,aug,228,2,106,2,failure,0
58,retired,1,1,no,1227,0,no,cellular,14.0,aug,182,2,37,2,failure,0
37,services,1,1,no,775,0,no,cellular,14.0,aug,150,2,-1,0,unknown,1
37,management,1,2,no,1276,0,no,cellular,14.0,aug,156,2,-1,0,unknown,1
59,unemployed,divorced,1,no,2026,0,no,cellular,14.0,aug,185,3,73,1,failure,0
68,retired,1,0,no,2301,0,no,cellular,14.0,aug,90,3,120,1,failure,0
57,admin.,1,1,no,169,0,no,cellular,14.0,aug,180,1,106,2,failure,0
29,unemployed,0,1,no,486,0,no,telephone,14.0,aug,151,1,106,1,failure,0
43,unemployed,1,1,no,775,0,no,cellular,14.0,aug,98,1,106,1,failure,0
45,management,1,2,no,1433,0,no,cellular,14.0,aug,117,1,-1,0,unknown,0
46,unemployed,0,2,no,44,0,no,cellular,14.0,aug,225,1,-1,0,unknown,1
26,admin.,0,1,no,255,0,no,cellular,14.0,aug,209,2,106,2,success,1
54,retired,1,2,no,1778,0,no,cellular,14.0,aug,319,1,268,2,failure,0
33,self-employed,1,2,no,263,0,no,cellular,14.0,aug,257,1,102,2,failure,0
69,retired,1,0,no,579,0,no,cellular,14.0,aug,230,1,-1,0,unknown,0
47,unemployed,1,1,no,926,0,no,cellular,14.0,aug,436,1,403,5,success,1
59,management,divorced,2,no,3368,0,no,cellular,14.0,aug,260,1,-1,0,unknown,0
36,management,1,0,no,1506,0,no,cellular,14.0,aug,326,3,-1,0,unknown,1
19,student,0,3,no,60,0,no,cellular,14.0,aug,253,1,-1,0,unknown,0
28,admin.,0,2,no,373,1,no,cellular,14.0,aug,78,1,79,4,other,0
26,technician,0,2,no,777,1,no,cellular,14.0,aug,260,2,463,1,failure,0
37,management,1,2,no,332,1,no,cellular,14.0,aug,190,2,84,7,failure,0
64,retired,1,2,no,846,0,no,cellular,14.0,aug,107,3,-1,0,unknown,0
36,blue-collar,divorced,1,no,2843,0,no,cellular,14.0,aug,186,1,-1,0,unknown,1
22,student,0,1,no,47,0,no,cellular,14.0,aug,236,2,-1,0,unknown,0
38,technician,divorced,1,no,902,1,no,cellular,14.0,aug,108,1,102,4,success,0
37,student,0,3,no,444,0,no,cellular,14.0,aug,137,1,102,5,success,1
62,management,1,2,no,557,0,no,cellular,14.0,aug,185,1,-1,0,unknown,1
29,student,0,3,no,145,0,no,cellular,14.0,aug,105,1,-1,0,unknown,0
26,blue-collar,0,1,no,535,0,no,cellular,14.0,aug,125,1,-1,0,unknown,1
72,retired,0,2,no,614,0,no,cellular,14.0,aug,553,1,-1,0,unknown,0
45,management,1,2,no,2671,0,no,cellular,14.0,aug,94,4,-1,0,unknown,1
33,management,1,2,no,271,1,no,cellular,14.0,aug,801,2,-1,0,unknown,1
63,technician,1,1,no,896,1,no,cellular,14.0,aug,276,2,-1,0,unknown,1
23,blue-collar,1,1,no,272,0,no,cellular,14.0,aug,100,2,-1,0,unknown,1
57,retired,1,1,no,479,0,no,telephone,14.0,aug,82,2,-1,0,unknown,0
20,student,0,1,no,210,0,no,cellular,14.0,aug,101,1,-1,0,unknown,0
25,management,0,2,no,528,0,no,cellular,14.0,aug,201,1,-1,0,unknown,1
32,technician,1,2,no,2976,1,no,cellular,14.0,aug,88,5,-1,0,unknown,0
60,retired,1,3,no,209,0,no,cellular,14.0,aug,391,3,106,1,failure,1
44,management,1,2,no,226,1,no,cellular,14.0,aug,190,3,270,3,failure,1
33,unemployed,0,2,no,1974,0,no,cellular,14.0,aug,498,2,191,1,failure,1
39,entrepreneur,1,2,no,942,1,no,cellular,14.0,aug,880,3,267,1,other,1
36,technician,0,1,no,1228,1,no,cellular,14.0,aug,153,2,102,3,success,0
46,blue-collar,1,3,no,336,1,no,cellular,14.0,aug,260,3,457,1,other,1
41,admin.,divorced,1,no,220,1,no,cellular,14.0,aug,142,2,88,2,failure,0
32,blue-collar,0,1,no,551,1,no,cellular,14.0,aug,99,3,-1,0,unknown,0
33,technician,1,2,no,300,0,no,cellular,14.0,aug,70,3,-1,0,unknown,0
54,technician,1,1,no,0,0,no,telephone,14.0,aug,159,2,106,6,success,0
35,technician,1,1,no,1577,1,yes,cellular,17.0,aug,80,1,273,1,failure,0
42,admin.,1,0,no,-306,1,no,cellular,17.0,aug,308,1,459,1,success,1
25,self-employed,0,3,no,1179,0,no,cellular,17.0,aug,43,1,83,2,failure,0
55,entrepreneur,1,2,no,0,0,no,cellular,17.0,aug,116,1,-1,0,unknown,0
27,admin.,0,1,no,1123,0,no,cellular,17.0,aug,75,1,-1,0,unknown,0
73,retired,1,2,no,2575,0,no,cellular,17.0,aug,152,1,-1,0,unknown,0
82,retired,1,1,no,276,0,no,telephone,17.0,aug,199,1,-1,0,unknown,1
57,management,1,1,no,139,0,no,cellular,17.0,aug,80,1,-1,0,unknown,0
77,retired,1,2,no,0,0,no,cellular,17.0,aug,286,1,-1,0,unknown,1
31,management,0,2,no,1441,0,no,cellular,17.0,aug,156,1,-1,0,unknown,0
56,blue-collar,1,1,no,241,1,no,cellular,17.0,aug,97,2,-1,0,unknown,0
36,services,0,2,no,1189,0,no,cellular,17.0,aug,220,1,-1,0,unknown,1
34,technician,0,1,no,1227,0,no,telephone,17.0,aug,122,1,109,1,other,0
26,student,0,1,no,0,0,no,cellular,17.0,aug,237,1,82,2,failure,0
30,admin.,1,2,no,591,1,no,cellular,17.0,aug,115,1,-1,0,unknown,0
26,management,0,2,no,948,1,no,cellular,17.0,aug,125,1,-1,0,unknown,0
45,technician,divorced,1,no,982,1,no,cellular,17.0,aug,123,2,454,3,success,0
52,management,1,2,no,7,0,no,cellular,17.0,aug,366,2,-1,0,unknown,0
35,management,0,2,no,431,0,no,cellular,17.0,aug,343,2,397,1,failure,1
50,technician,1,1,no,2218,1,no,cellular,17.0,aug,711,1,-1,0,unknown,1
58,management,1,2,no,1394,0,no,cellular,17.0,aug,628,1,83,1,other,0
39,management,0,2,no,763,0,no,cellular,17.0,aug,192,1,-1,0,unknown,0
36,admin.,1,1,no,953,1,no,cellular,17.0,aug,80,1,81,2,failure,0
67,retired,1,3,no,696,0,no,telephone,17.0,aug,119,1,105,2,failure,0
62,retired,1,1,no,1495,0,no,cellular,17.0,aug,606,1,196,1,success,1
26,management,0,2,no,828,1,no,cellular,17.0,aug,156,1,199,1,failure,1
67,retired,1,0,no,585,0,no,cellular,17.0,aug,109,1,-1,0,unknown,0
36,management,0,2,no,609,0,no,cellular,18.0,aug,33,2,-1,0,unknown,0
24,technician,1,1,no,556,1,no,cellular,18.0,aug,460,2,-1,0,unknown,1
26,management,0,2,no,2506,0,no,cellular,18.0,aug,134,1,82,3,failure,0
61,management,1,1,no,1128,0,no,cellular,18.0,aug,243,2,-1,0,unknown,0
71,retired,1,3,no,1741,0,no,cellular,18.0,aug,177,1,-1,0,unknown,0
52,management,1,2,no,583,0,no,cellular,18.0,aug,61,1,84,1,failure,0
58,technician,1,2,no,883,0,no,cellular,18.0,aug,543,1,78,2,failure,0
22,student,0,1,no,948,0,no,telephone,18.0,aug,215,1,197,2,failure,1
30,student,0,1,no,48,0,no,cellular,18.0,aug,161,1,173,1,failure,1
79,housemaid,1,0,no,0,0,no,cellular,18.0,aug,90,1,-1,0,unknown,0
30,blue-collar,1,1,no,136,0,no,cellular,18.0,aug,101,1,-1,0,unknown,0
39,services,0,1,no,445,0,no,telephone,18.0,aug,108,1,-1,0,unknown,0
55,technician,divorced,2,no,0,0,no,cellular,18.0,aug,237,1,-1,0,unknown,1
32,technician,1,2,no,2688,0,no,cellular,18.0,aug,101,1,-1,0,unknown,0
44,management,1,2,no,-600,1,no,cellular,18.0,aug,360,1,-1,0,unknown,0
34,housemaid,1,2,no,0,0,no,cellular,18.0,aug,148,1,84,2,failure,1
31,management,1,2,no,537,1,no,cellular,18.0,aug,216,1,-1,0,unknown,1
55,technician,1,1,no,1938,0,yes,cellular,18.0,aug,193,1,386,3,success,1
34,management,0,2,no,5,0,no,cellular,18.0,aug,370,2,-1,0,unknown,1
49,entrepreneur,0,2,no,2209,0,no,cellular,18.0,aug,307,1,-1,0,unknown,0
69,housemaid,1,0,no,1080,0,no,cellular,18.0,aug,197,2,118,2,failure,0
60,management,1,1,no,0,0,no,telephone,18.0,aug,280,3,-1,0,unknown,0
67,retired,divorced,2,no,443,0,no,cellular,18.0,aug,441,1,-1,0,unknown,1
49,management,1,2,no,629,0,no,cellular,19.0,aug,431,4,-1,0,unknown,0
56,housemaid,divorced,1,no,256,0,no,cellular,19.0,aug,220,5,117,2,other,0
57,retired,1,2,no,1458,0,no,cellular,19.0,aug,250,1,107,5,failure,0
58,retired,1,2,no,0,0,no,cellular,19.0,aug,207,4,-1,0,unknown,0
43,admin.,1,1,no,132,0,no,cellular,19.0,aug,574,1,84,3,success,1
63,retired,1,1,no,1612,0,no,cellular,19.0,aug,399,2,183,2,success,0
89,retired,1,2,no,553,0,no,telephone,19.0,aug,2027,5,-1,0,unknown,0
35,technician,0,2,no,2658,1,no,cellular,19.0,aug,768,2,141,3,failure,1
25,technician,0,2,no,3411,0,no,cellular,19.0,aug,225,2,-1,0,unknown,1
38,admin.,divorced,1,no,407,1,yes,cellular,19.0,aug,89,1,-1,0,unknown,0
51,management,1,2,no,0,1,yes,cellular,19.0,aug,263,1,84,1,other,0
59,retired,divorced,1,no,1,0,no,cellular,19.0,aug,335,1,-1,0,unknown,1
42,management,1,2,no,976,0,no,cellular,19.0,aug,164,1,-1,0,unknown,1
76,retired,1,2,no,0,0,no,telephone,19.0,aug,170,1,-1,0,unknown,0
29,management,0,2,no,2531,0,no,cellular,19.0,aug,634,1,-1,0,unknown,1
32,management,1,2,no,1270,0,no,cellular,19.0,aug,232,3,-1,0,unknown,1
39,technician,0,2,no,139,0,no,telephone,19.0,aug,328,1,79,1,failure,0
47,housemaid,divorced,1,no,80,0,no,cellular,19.0,aug,196,2,-1,0,unknown,0
81,retired,1,1,no,1,0,no,cellular,19.0,aug,65,5,-1,0,unknown,0
22,student,0,2,no,691,0,no,cellular,19.0,aug,338,1,-1,0,unknown,1
28,student,0,1,no,67,0,no,cellular,20.0,aug,329,3,199,2,other,1
25,entrepreneur,0,2,no,347,0,no,cellular,20.0,aug,267,1,-1,0,unknown,1
59,management,1,2,no,2239,0,no,cellular,20.0,aug,377,6,90,1,success,1
59,management,1,2,no,1978,1,no,cellular,20.0,aug,928,1,-1,0,unknown,0
63,retired,1,0,no,0,0,no,cellular,20.0,aug,110,2,-1,0,unknown,0
51,blue-collar,1,1,no,1797,1,no,cellular,20.0,aug,168,1,-1,0,unknown,0
28,student,0,1,no,1925,0,no,cellular,20.0,aug,147,1,90,1,failure,0
62,self-employed,divorced,1,no,0,1,no,cellular,20.0,aug,158,1,-1,0,unknown,1
43,management,1,2,no,3186,0,no,cellular,20.0,aug,151,1,-1,0,unknown,0
50,management,1,2,no,24,0,no,cellular,20.0,aug,157,1,-1,0,unknown,0
24,student,0,1,no,228,0,no,cellular,20.0,aug,99,1,79,1,failure,0
73,retired,1,3,no,519,0,no,telephone,20.0,aug,91,1,-1,0,unknown,0
35,management,0,2,no,1756,0,no,cellular,20.0,aug,195,1,-1,0,unknown,1
33,admin.,0,1,no,0,0,no,cellular,20.0,aug,201,2,204,2,other,0
46,admin.,1,1,no,368,0,no,cellular,20.0,aug,293,1,90,4,other,1
48,management,divorced,2,no,1010,1,no,cellular,20.0,aug,65,1,-1,0,unknown,0
58,technician,1,1,no,385,0,no,cellular,20.0,aug,64,1,-1,0,unknown,0
34,admin.,1,1,no,1406,1,no,cellular,20.0,aug,63,2,85,1,success,1
34,technician,1,2,no,197,0,no,cellular,20.0,aug,78,3,-1,0,unknown,1
37,admin.,0,1,no,781,0,no,cellular,20.0,aug,75,1,-1,0,unknown,0
61,management,1,1,no,967,0,no,cellular,20.0,aug,180,1,-1,0,unknown,0
21,student,0,1,no,1746,0,no,cellular,21.0,aug,487,2,-1,0,unknown,0
20,student,0,1,no,215,0,no,cellular,21.0,aug,228,4,183,1,other,1
60,admin.,1,1,no,106,0,no,cellular,21.0,aug,216,3,91,1,success,1
60,housemaid,divorced,1,no,2063,0,no,cellular,21.0,aug,54,5,86,3,failure,0
25,student,0,1,no,3090,0,no,cellular,21.0,aug,139,1,-1,0,unknown,0
